,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,Year,Month,Day
93738,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,71.1,64.0,79.0,66.4,0.0,1.7,6.0,,0,,0,2018,9,15
93739,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,69.8,59.0,82.0,63.5,0.0,3.0,8.9,,0,,0,2018,9,16
93740,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,67.2,63.0,72.0,63.5,0.0,6.2,13.0,19.0,1,,0,2018,9,17
93741,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,68.9,64.0,80.1,66.0,0.55,5.9,12.0,15.0,1,,0,2018,9,18
93742,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,66.8,62.1,80.1,61.9,0.01,5.6,8.0,,1,,0,2018,9,19
93743,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,64.0,57.9,73.9,60.1,0.0,3.2,6.0,,0,,0,2018,9,20
93744,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,73.1,57.9,82.9,66.7,0.0,10.9,26.0,40.0,1,,0,2018,9,21
93745,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,57.8,51.1,82.9,52.0,1.14,8.4,19.0,28.0,1,,0,2018,9,22
93746,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,52.6,45.0,64.0,48.5,0.0,2.5,6.0,,0,,0,2018,9,23
93747,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,54.8,48.9,63.0,51.7,0.0,6.1,14.0,21.0,0,,0,2018,9,24
93748,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,59.5,48.0,66.9,57.2,0.5,9.8,15.9,25.1,1,,0,2018,9,25
93749,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,67.0,54.0,71.1,64.6,0.26,9.9,19.0,25.1,1,,0,2018,9,26
93750,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,52.6,46.4,59.0,49.0,0.29,3.4,8.0,15.0,0,,0,2018,9,27
93751,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,56.8,46.9,68.0,50.0,0.07,5.7,13.0,22.9,1,,0,2018,9,28
93752,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,54.8,48.0,68.0,45.4,0.04,7.2,12.0,,0,,0,2018,9,29
93753,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,75.8,70.0,84.9,69.8,0.0,6.0,11.1,15.0,1,,0,2018,9,3
93754,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,48.8,41.0,61.0,45.3,0.08,2.8,5.1,,1,,0,2018,9,30
93755,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,76.4,66.2,86.0,69.9,0.07,2.2,6.0,,0,,0,2018,9,4
93756,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,77.3,68.0,88.0,69.9,0.0,3.8,9.9,17.1,0,,0,2018,9,5
93757,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,74.9,68.0,88.0,69.5,0.0,5.9,12.0,15.9,1,,0,2018,9,6
93758,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,67.3,61.0,80.1,62.7,0.06,3.4,7.0,,0,,0,2018,9,7
93759,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,58.4,53.1,75.9,53.0,0.0,6.0,9.9,,0,,0,2018,9,8
93760,725157,54757,MUNI ARPT TARANTINE FLD AP,NY,42.109,-77.992,50.3,46.9,60.1,46.3,0.0,6.8,11.1,15.9,1,,0,2018,9,9
97422,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,11.9,6.4,18.9,,0.0,10.9,25.1,,0,,0,2018,1,1
97423,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.8,23.4,41.9,,0.0,5.0,8.0,,0,,0,2018,1,10
97424,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,50.5,35.4,60.8,,0.0,11.1,15.0,,0,,0,2018,1,11
97425,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,47.6,22.8,57.0,,0.0,13.1,20.0,,0,,0,2018,1,12
97426,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,16.1,13.8,21.2,,0.0,17.4,22.9,,0,,0,2018,1,13
97427,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,14.5,8.4,20.3,,0.0,8.4,17.1,,0,,0,2018,1,14
97428,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,13.5,7.0,19.0,,0.0,4.2,8.9,,0,,0,2018,1,15
97429,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,24.0,18.9,27.1,,0.0,5.1,8.9,,0,,0,2018,1,16
97430,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,18.3,15.3,22.6,,0.0,8.7,13.0,,0,,0,2018,1,17
97431,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,21.7,20.3,24.1,,0.0,13.0,17.1,,0,,0,2018,1,18
97432,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.0,24.8,34.9,,0.0,12.4,19.0,,0,,0,2018,1,19
97433,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,17.2,12.7,22.1,,0.0,15.4,24.1,,0,,0,2018,1,2
97434,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,38.8,35.6,41.5,,0.0,14.0,22.9,,0,,0,2018,1,20
97435,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,35.0,30.9,39.0,,0.0,4.7,8.9,,0,,0,2018,1,21
97436,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.8,34.5,39.4,,0.0,2.9,9.9,,0,,0,2018,1,22
97437,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,40.5,35.8,47.3,,0.0,8.7,18.1,,0,,0,2018,1,23
97438,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,24.9,18.7,37.9,,0.0,15.3,27.0,,0,,0,2018,1,24
97439,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,22.1,18.7,26.6,,0.0,6.1,11.1,,0,,0,2018,1,25
97440,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.0,25.5,46.8,,0.0,6.2,9.9,,0,,0,2018,1,26
97441,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,46.8,42.6,49.5,,0.0,12.5,18.1,,0,,0,2018,1,27
97442,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,37.4,31.6,45.0,,0.0,6.9,14.0,,0,,0,2018,1,28
97443,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.8,27.7,34.9,,0.0,5.7,11.1,,0,,0,2018,1,29
97444,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,20.1,18.9,22.8,,0.0,11.5,15.9,,0,,0,2018,1,3
97445,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,21.8,17.6,27.9,,0.0,13.9,21.0,,0,,0,2018,1,30
97446,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,21.2,10.9,37.8,,0.0,10.7,17.1,,0,,0,2018,1,31
97447,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,7.2,4.3,12.9,,0.0,21.7,28.0,,0,,0,2018,1,5
97448,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,5.7,1.2,10.0,,0.0,17.2,26.0,,0,,0,2018,1,6
97449,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,10.8,3.2,26.1,,0.0,9.4,15.9,,0,,0,2018,1,7
97450,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.1,27.3,36.1,,0.0,12.6,17.1,,0,,0,2018,1,8
97451,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.9,31.5,36.1,,0.0,9.8,12.0,,0,,0,2018,1,9
97452,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.8,28.9,41.5,,0.0,10.7,21.0,,0,,0,2018,2,1
97453,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,26.7,22.5,30.0,,0.0,2.4,7.0,,0,,0,2018,2,10
97454,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,28.6,25.5,32.5,,0.0,5.3,13.0,,0,,0,2018,2,11
97455,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,28.2,23.2,33.4,,0.0,11.9,19.0,,0,,0,2018,2,12
97456,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,23.6,15.6,30.2,,0.0,6.5,15.0,,0,,0,2018,2,13
97457,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,34.6,26.1,42.4,,0.0,6.9,15.0,,0,,0,2018,2,14
97458,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,44.3,39.2,50.0,,0.0,8.9,15.0,,0,,0,2018,2,15
97459,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.3,29.1,44.8,,0.0,10.2,20.0,,0,,0,2018,2,16
97460,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,27.2,23.4,30.7,,0.0,9.2,21.0,,0,,0,2018,2,17
97461,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.5,30.0,36.7,,0.0,7.3,12.0,,0,,0,2018,2,18
97462,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,37.7,30.0,47.7,,0.0,5.6,12.0,,0,,0,2018,2,19
97463,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,18.5,11.8,27.7,,0.0,19.1,27.0,,0,,0,2018,2,2
97464,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,54.1,39.6,63.9,,0.0,8.0,19.0,,0,,0,2018,2,20
97465,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,50.9,36.0,66.7,,0.0,8.6,13.0,,0,,0,2018,2,21
97466,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.9,30.6,36.5,,0.0,5.2,8.9,,0,,0,2018,2,22
97467,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,35.5,31.6,46.2,,0.0,3.9,8.0,,0,,0,2018,2,23
97468,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,39.1,34.7,45.9,,0.0,6.7,18.1,,0,,0,2018,2,24
97469,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,41.2,34.2,52.3,,0.0,8.9,18.1,,0,,0,2018,2,25
97470,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,38.8,35.8,43.3,,0.0,10.5,15.0,,0,,0,2018,2,26
97471,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,42.2,34.0,53.8,,0.0,8.3,18.1,,0,,0,2018,2,27
97472,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,48.5,43.5,57.0,,0.0,10.3,18.1,,0,,0,2018,2,28
97473,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,19.2,14.9,26.2,,0.0,10.5,15.0,,0,,0,2018,2,3
97474,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.5,27.5,37.6,,0.0,9.2,15.9,,0,,0,2018,2,4
97475,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,20.6,14.7,35.1,,0.0,15.6,26.0,,0,,0,2018,2,5
97476,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,21.1,18.7,24.4,,0.0,8.5,13.0,,0,,0,2018,2,6
97477,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,21.0,17.4,30.2,,0.0,6.0,18.1,,0,,0,2018,2,7
97478,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,20.2,13.3,26.6,,0.0,11.0,19.0,,0,,0,2018,2,8
97479,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,20.0,17.4,24.3,,0.0,6.8,11.1,,0,,0,2018,2,9
97480,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,37.6,35.1,49.5,,0.0,6.6,11.1,,0,,0,2018,3,1
97481,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.3,31.1,34.3,,0.0,16.0,21.0,,0,,0,2018,3,10
97482,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,31.6,29.7,34.7,,0.0,9.6,14.0,,0,,0,2018,3,11
97483,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,31.3,29.1,33.8,,0.0,2.5,5.1,,0,,0,2018,3,12
97484,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.6,29.1,33.4,,0.0,11.1,15.0,,0,,0,2018,3,13
97485,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,31.7,30.0,33.4,,0.0,21.8,26.0,,0,,0,2018,3,14
97486,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.6,25.9,36.7,,0.0,8.5,24.1,,0,,0,2018,3,15
97487,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,28.2,23.4,32.7,,0.0,19.6,28.0,,0,,0,2018,3,16
97488,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,31.1,25.0,38.8,,0.0,10.4,21.0,,0,,0,2018,3,17
97489,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.4,25.9,46.0,,0.0,8.4,18.1,,0,,0,2018,3,18
97490,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,29.5,25.5,33.6,,0.0,5.3,11.1,,0,,0,2018,3,19
97491,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.1,30.9,37.0,,0.0,16.5,24.1,,0,,0,2018,3,2
97492,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,27.7,23.0,34.2,,0.0,5.9,11.1,,0,,0,2018,3,20
97493,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.1,29.5,37.9,,0.0,7.2,13.0,,0,,0,2018,3,21
97494,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.0,30.0,35.2,,0.0,11.9,15.0,,0,,0,2018,3,22
97495,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.0,30.2,36.7,,0.0,11.7,15.9,,0,,0,2018,3,23
97496,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,31.5,27.1,35.6,,0.0,8.3,15.0,,0,,0,2018,3,24
97497,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.6,26.2,36.5,,0.0,8.7,19.0,,0,,0,2018,3,25
97498,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,35.6,28.2,49.8,,0.0,4.6,11.1,,0,,0,2018,3,26
97499,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,40.9,37.4,43.3,,0.0,8.7,15.9,,0,,0,2018,3,27
97500,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,39.9,35.6,45.7,,0.0,5.5,15.9,,0,,0,2018,3,28
97501,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,37.6,36.1,39.7,,0.0,2.8,8.9,,0,,0,2018,3,29
97502,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.1,30.9,36.3,,0.0,14.4,22.0,,0,,0,2018,3,3
97503,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.9,36.1,38.3,,0.0,9.1,13.0,,0,,0,2018,3,30
97504,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,38.6,31.1,49.8,,0.0,9.9,22.0,,0,,0,2018,3,31
97505,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.2,28.9,34.7,,0.0,14.0,19.0,,0,,0,2018,3,4
97506,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,29.3,26.4,32.7,,0.0,9.6,21.0,,0,,0,2018,3,5
97507,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.6,27.1,35.4,,0.0,3.9,14.0,,0,,0,2018,3,6
97508,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.5,28.8,42.1,,0.0,2.8,8.9,,0,,0,2018,3,7
97509,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.5,26.2,35.1,,0.0,9.6,15.0,,0,,0,2018,3,8
97510,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,32.5,28.8,35.8,,0.0,12.5,20.0,,0,,0,2018,3,9
97511,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,35.7,29.8,47.7,,0.0,16.5,27.0,,0,,0,2018,4,1
97512,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,34.2,30.2,40.5,,0.0,5.7,11.1,,0,,0,2018,4,10
97513,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.2,32.5,44.4,,0.0,6.3,8.0,,0,,0,2018,4,11
97514,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,41.6,31.6,60.8,,0.0,5.2,15.0,,0,,0,2018,4,12
97515,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,40.4,36.7,62.6,,0.0,6.1,15.0,,0,,0,2018,4,13
97516,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,35.1,28.2,41.2,,0.0,9.1,17.1,,0,,0,2018,4,14
97517,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.5,28.4,34.0,,0.0,12.0,15.9,,0,,0,2018,4,15
97518,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.1,34.2,38.7,,0.0,7.6,13.0,,0,,0,2018,4,16
97519,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.5,30.2,35.2,,0.0,11.2,19.0,,0,,0,2018,4,17
97520,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.2,34.2,38.8,,0.0,11.3,15.0,,0,,0,2018,4,18
97521,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,35.9,34.7,37.8,,0.0,12.3,18.1,,0,,0,2018,4,19
97522,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.6,29.8,40.6,,0.0,5.8,13.0,,0,,0,2018,4,2
97523,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.4,33.6,43.7,,0.0,11.5,19.0,,0,,0,2018,4,20
97524,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,39.7,31.5,51.4,,0.0,4.7,8.9,,0,,0,2018,4,21
97525,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,42.8,33.1,56.7,,0.0,3.9,8.0,,0,,0,2018,4,22
97526,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,42.9,35.2,49.3,,0.0,4.9,13.0,,0,,0,2018,4,23
97527,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,47.6,39.7,59.9,,0.0,4.0,13.0,,0,,0,2018,4,24
97528,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,44.5,39.4,50.7,,0.0,4.0,8.0,,0,,0,2018,4,25
97529,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,36.7,33.6,39.7,,0.0,5.7,11.1,,0,,0,2018,4,3
97530,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,38.8,32.4,49.5,,0.0,16.7,32.1,,0,,0,2018,4,4
97531,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.0,27.7,34.0,,0.0,17.7,32.1,,0,,0,2018,4,5
97532,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,33.3,29.3,39.9,,0.0,7.2,18.1,,0,,0,2018,4,6
97533,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.5,27.0,35.6,,0.0,17.5,26.0,,0,,0,2018,4,7
97534,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,30.5,28.8,32.9,,0.0,10.7,15.9,,0,,0,2018,4,8
97535,998168,99999,NIAGARA CG STATION,NY,43.267,-79.067,31.5,26.8,36.5,,0.0,5.9,15.0,,0,,0,2018,4,9
100458,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,6.9,-2.0,16.0,-2.0,0.0,10.6,22.0,28.9,0,,1,2018,1,1
100459,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,30.0,16.0,45.0,20.9,0.0,5.3,14.0,,1,,0,2018,1,10
100460,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,51.5,46.0,60.1,40.1,0.01,11.6,18.1,24.1,1,,0,2018,1,11
100461,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,47.8,21.2,57.2,42.5,0.27,13.5,22.9,29.9,1,,1,2018,1,12
100462,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,15.4,12.9,21.9,6.6,0.35,14.0,19.0,26.0,0,,1,2018,1,13
100463,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,12.3,3.0,19.9,2.0,0.02,5.0,12.0,,0,,1,2018,1,14
100464,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,12.5,3.0,21.9,2.4,0.0,6.1,9.9,,0,,1,2018,1,15
100465,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,24.0,19.4,28.0,17.1,0.02,6.7,13.0,,0,,1,2018,1,16
100466,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,18.4,15.8,21.2,9.7,0.0,13.6,20.0,27.0,0,,1,2018,1,17
100467,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,21.7,16.0,25.0,13.5,0.0,20.3,27.0,35.9,0,,1,2018,1,18
100468,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,30.3,19.9,37.0,17.7,0.0,19.1,25.1,35.0,0,,0,2018,1,19
100469,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,16.6,-2.0,23.0,9.3,0.0,18.9,28.9,41.0,0,,1,2018,1,2
100470,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,38.3,28.0,39.9,24.8,0.0,20.7,28.9,39.0,0,,0,2018,1,20
100471,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,34.3,28.9,42.1,29.4,0.0,4.1,8.0,,0,,0,2018,1,21
100472,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,39.8,37.4,44.6,36.2,0.03,4.3,11.1,,1,,0,2018,1,22
100473,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,43.1,37.9,53.1,37.0,0.23,12.1,25.1,34.0,1,,0,2018,1,23
100474,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,24.7,19.9,37.0,15.3,0.06,12.5,22.9,34.0,1,,1,2018,1,24
100475,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,22.0,15.1,28.9,11.2,0.0,5.0,8.9,,0,,0,2018,1,25
100476,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,33.7,15.1,48.0,19.9,0.0,6.4,9.9,,0,,0,2018,1,26
100477,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,45.8,41.0,50.0,29.4,0.0,14.5,20.0,31.1,1,,0,2018,1,27
100478,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,38.0,28.9,50.0,30.4,0.07,8.9,20.0,28.0,0,,0,2018,1,28
100479,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,31.2,28.0,35.1,22.8,0.0,8.0,17.1,21.0,0,,1,2018,1,29
100480,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,20.5,16.0,24.1,9.8,0.0,18.6,27.0,34.0,0,,1,2018,1,3
100481,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,20.7,10.9,34.0,13.2,0.1,12.3,17.1,22.0,0,,1,2018,1,30
100482,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,18.9,3.0,39.0,8.2,0.04,10.0,18.1,28.0,0,,1,2018,1,31
100483,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,17.5,10.9,23.0,8.9,0.0,11.4,18.1,26.0,0,,1,2018,1,4
100484,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,5.2,1.9,19.9,-3.0,0.0,18.1,24.1,31.1,0,,1,2018,1,5
100485,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,2.9,-0.4,6.1,-7.6,0.0,13.0,19.0,25.1,0,,1,2018,1,6
100486,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,9.7,0.0,25.0,-1.5,0.0,11.0,20.0,27.0,0,,1,2018,1,7
100487,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,33.7,26.1,36.0,25.1,0.0,18.3,26.0,38.1,1,,1,2018,1,8
100488,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,33.5,30.9,36.0,24.6,0.03,12.5,21.0,28.9,0,,0,2018,1,9
100489,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,52.1,46.0,57.0,49.6,0.11,9.9,15.0,20.0,1,,0,2018,10,1
100490,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,72.9,62.1,82.0,63.8,0.01,8.3,15.9,20.0,0,,0,2018,10,10
100491,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,68.8,55.9,81.0,59.6,0.0,12.8,20.0,29.9,0,,0,2018,10,11
100492,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,48.1,44.1,53.1,36.2,0.0,13.3,18.1,22.0,1,,0,2018,10,12
100493,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,44.0,39.2,50.0,35.5,0.12,9.0,15.0,15.9,1,,0,2018,10,13
100494,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,46.2,35.1,57.9,38.2,0.11,4.0,8.9,,1,,0,2018,10,14
100495,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,48.8,36.0,57.9,44.3,0.03,8.9,22.0,31.1,1,,0,2018,10,15
100496,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,43.3,35.1,57.9,30.3,0.08,14.9,27.0,32.1,0,,0,2018,10,16
100497,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,47.8,39.0,53.1,33.6,0.0,15.9,22.0,28.0,1,,0,2018,10,17
100498,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,38.8,30.9,52.0,28.2,0.04,10.1,15.9,25.1,1,,1,2018,10,18
100499,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,49.6,30.9,57.9,38.3,0.0,15.4,21.0,31.1,0,,0,2018,10,19
100500,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,57.4,50.0,70.0,56.0,0.37,6.0,11.1,17.1,1,,0,2018,10,2
100501,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,49.0,43.0,57.9,41.5,0.08,12.7,27.0,34.0,1,,0,2018,10,20
100502,725287,4724,NIAGARA FALLS INTL AIRPORT,NY,43.108,-78.938,38.7,34.0,52.0,27.2,0.21,11.9,18.1,25.1,1,,1,2018,10,21
